State,City,Season,Crop,Area,avgTemp,Cloud Cover,Precipitation,vapPressure,Rainfall,Wet Day Freq,Production,pH,Soil Type,Water_Availability,AVG_Price
Gujarat,Junagadh,Kharif,Cotton(lint),94147.1193,26.6384,48.12,351.0505,27.2995,670.46,19.94875,2624000,7.31,Loamy,High,2964
Gujarat,Junagadh,Kharif,Groundnut,988174.0947,26.6384,48.12,351.0505,27.2995,670.46,19.94875,8304000,6.28,Black,High,2555
Gujarat,Junagadh,Kharif,Jowar,247.1053,26.6384,48.12,351.0505,27.2995,670.46,19.94875,2000,6.560443519,Loamy,High,1420
Gujarat,Junagadh,Kharif,Moong(Green Gram),6177.6325,26.6384,48.12,351.0505,27.2995,670.46,19.94875,15000,7.83,Red,High,7000
Gujarat,Junagadh,Kharif,Sesamum,8895.7908,26.6384,48.12,351.0505,27.2995,670.46,19.94875,15000,7.83,Black,High,4869
Gujarat,Junagadh,Kharif,Urad,9884.212,26.6384,48.12,351.0505,27.2995,670.46,19.94875,32000,7.54,Red,High,6500
Gujarat,Junagadh,Rabi,Gram,13096.5809,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,57000,7.37,Black,Low,1933
Gujarat,Junagadh,Rabi,Jowar,6918.9484,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,33000,6.999014379,Loamy,Low,1420
Gujarat,Junagadh,Rabi,Other  Rabi pulses,247.1053,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,1000,7.12,Black,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,1729.7371,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,11000,6.251586885,Red,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,741.3159,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,4000,7.22,Black,Low,2163
Gujarat,Junagadh,Rabi,Wheat,269344.777,20.673625,10.951625,14.6775,14.283375,14.5,1.9013,4139000,5.561510732,Red,Medium,1341
Gujarat,Junagadh,Summer,Bajra,18038.6869,25.32483333,18.29416667,0.6805,22.6305,192.11,0.41985,167000,6.606984086,Loamy,Medium,931
Gujarat,Junagadh,Summer,Groundnut,48185.5335,25.32483333,18.29416667,0.6805,22.6305,192.11,0.41985,351000,6.586244581,Loamy,High,2555
Gujarat,Junagadh,Whole Year,Dry chillies,247.1053,24.32175,28.27408333,366.4085,21.79354167,292.36,22.2699,1000,5.821194486,Red,High,7368
Gujarat,Junagadh,Whole Year,Garlic,27181.583,24.32175,28.27408333,366.4085,21.79354167,292.36,22.2699,1065000,6.537042717,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Onion,15567.6339,24.32175,28.27408333,366.4085,21.79354167,292.36,22.2699,1855000,6.23,Black,High,1200
Gujarat,Junagadh,Whole Year,Sugarcane,26687.3724,24.32175,28.27408333,366.4085,21.79354167,292.36,22.2699,10200000,6.63,Red,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,5189.2113,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,18000,6.524478032,Loamy,High,4121
Gujarat,Junagadh,Kharif,Bajra,36571.5844,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,209000,6.33,Red,High,931
Gujarat,Junagadh,Kharif,Castor seed,12602.3703,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,91000,7.41,Loamy,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),121328.7023,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,2429000,5.764812076,Red,High,2964
Gujarat,Junagadh,Kharif,Groundnut,924173.822,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,4207000,7.7,Red,High,2555
Gujarat,Junagadh,Kharif,Jowar,247.1053,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,1000,7.51,Red,High,1420
Gujarat,Junagadh,Kharif,Moong(Green Gram),7166.0537,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,10000,6.704688865,Loamy,High,7000
Gujarat,Junagadh,Kharif,Sesamum,7413.159,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,6000,6.18,Loamy,High,4869
Gujarat,Junagadh,Kharif,Urad,12108.1597,25.8125,52.6368,841.3585,26.6943,610.26,29.76615,23000,7.86,Loamy,High,6500
Gujarat,Junagadh,Rabi,Gram,27181.583,20.968375,10.14975,0.6005,14.109375,14.2,0.5921,124000,5.624731338,Red,Low,1933
Gujarat,Junagadh,Rabi,Jowar,6918.9484,20.968375,10.14975,0.6005,14.109375,14.2,0.5921,53000,6.492546046,Red,Low,1420
Gujarat,Junagadh,Rabi,Other  Rabi pulses,988.4212,20.968375,10.14975,0.6005,14.109375,14.2,0.5921,3000,7.11,Loamy,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,4200.7901,20.968375,10.14975,0.6005,14.109375,14.2,0.5921,25000,5.624731338,Red,Low,1200
Gujarat,Junagadh,Rabi,Wheat,351630.8419,20.968375,10.14975,0.6005,14.109375,14.2,0.5921,5214000,6.12476108,Red,Medium,1341
Gujarat,Junagadh,Summer,Bajra,18780.0028,26.16016667,18.13866667,0.769,22.94666667,180.2,0.53775,196000,6.09,Black,Medium,931
Gujarat,Junagadh,Summer,Groundnut,52880.5342,26.16016667,18.13866667,0.769,22.94666667,180.2,0.53775,340000,6.000975617,Red,High,2555
Gujarat,Junagadh,Whole Year,Banana,247.1053,24.28470833,29.84991667,842.728,21.56241667,268.22,30.896,24000,6.61,Loamy,High,1000
Gujarat,Junagadh,Whole Year,Dry chillies,247.1053,24.28470833,29.84991667,842.728,21.56241667,268.22,30.896,1000,6.83,Loamy,High,7368
Gujarat,Junagadh,Whole Year,Garlic,27675.7936,24.28470833,29.84991667,842.728,21.56241667,268.22,30.896,872000,6.537042717,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Onion,12602.3703,24.28470833,29.84991667,842.728,21.56241667,268.22,30.896,1164000,6.600948788,Loamy,High,1200
Gujarat,Junagadh,Whole Year,Sugarcane,36571.5844,24.28470833,29.84991667,842.728,21.56241667,268.22,30.896,15250000,8.869532817,Black,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,3459.4742,25.8348,45.5765,868.707,26.5823,623.36,33.8359,16000,7.36008498,Loamy,High,4121
Gujarat,Junagadh,Kharif,Bajra,21003.9505,25.8348,45.5765,868.707,26.5823,623.36,33.8359,114000,6.058306161,Red,High,931
Gujarat,Junagadh,Kharif,Castor seed,6671.8431,25.8348,45.5765,868.707,26.5823,623.36,33.8359,54000,7.2,Loamy,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),145050.8111,25.8348,45.5765,868.707,26.5823,623.36,33.8359,2401000,7.36008498,Loamy,High,2964
Gujarat,Junagadh,Kharif,Groundnut,947401.7202,25.8348,45.5765,868.707,26.5823,623.36,33.8359,6938000,6.662244646,Loamy,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),6177.6325,25.8348,45.5765,868.707,26.5823,623.36,33.8359,14000,6.06,Loamy,High,7000
Gujarat,Junagadh,Kharif,Sesamum,3706.5795,25.8348,45.5765,868.707,26.5823,623.36,33.8359,9000,6.058306161,Red,High,4869
Gujarat,Junagadh,Kharif,Urad,12602.3703,25.8348,45.5765,868.707,26.5823,623.36,33.8359,33000,7.41,Loamy,High,6500
Gujarat,Junagadh,Rabi,Gram,22980.7929,20.433875,12.8965,4.256,14.0975,16.2,1.7015,174000,8.140825437,Black,Low,1933
Gujarat,Junagadh,Rabi,Jowar,8895.7908,20.433875,12.8965,4.256,14.0975,16.2,1.7015,53000,8.140825437,Black,Low,1420
Gujarat,Junagadh,Rabi,Other  Rabi pulses,247.1053,20.433875,12.8965,4.256,14.0975,16.2,1.7015,1000,5.877347515,Red,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,2471.053,20.433875,12.8965,4.256,14.0975,16.2,1.7015,14000,7.236705436,Loamy,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,247.1053,20.433875,12.8965,4.256,14.0975,16.2,1.7015,2000,5.792744849,Red,Low,2163
Gujarat,Junagadh,Rabi,Wheat,443801.1188,20.433875,12.8965,4.256,14.0975,16.2,1.7015,7590000,6.75,Loamy,Medium,1341
Gujarat,Junagadh,Summer,Bajra,24710.53,25.25333333,19.64466667,6.0795,22.5095,183.2,2.04505,227000,5.907930899,Red,Medium,931
Gujarat,Junagadh,Summer,Groundnut,58811.0614,25.25333333,19.64466667,6.0795,22.5095,183.2,2.04505,389000,6.16,Black,High,2555
Gujarat,Junagadh,Whole Year,Banana,247.1053,23.889125,28.20020833,879.0425,21.4025,274.25,37.58245,54000,5.940546818,Red,High,1000
Gujarat,Junagadh,Whole Year,Dry chillies,741.3159,23.889125,28.20020833,879.0425,21.4025,274.25,37.58245,3000,5.765015126,Red,High,7368
Gujarat,Junagadh,Whole Year,Garlic,47938.4282,23.889125,28.20020833,879.0425,21.4025,274.25,37.58245,1491000,6.658605362,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Onion,9884.212,23.889125,28.20020833,879.0425,21.4025,274.25,37.58245,1188000,6.097294061,Red,High,1200
Gujarat,Junagadh,Whole Year,Sugarcane,28911.3201,23.889125,28.20020833,879.0425,21.4025,274.25,37.58245,10510000,5.940546818,Red,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,1976.8424,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,8000,7.487266991,Loamy,High,4121
Gujarat,Junagadh,Kharif,Bajra,23227.8982,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,224000,5.543360238,Red,High,931
Gujarat,Junagadh,Kharif,Castor seed,5436.3166,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,44000,6.667633355,Loamy,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),105019.7525,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,1930000,7.504608385,Black,High,2964
Gujarat,Junagadh,Kharif,Groundnut,999046.7279,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,7766000,6.854011265,Loamy,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),5189.2113,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,9000,6.419052193,Red,High,7000
Gujarat,Junagadh,Kharif,Other Kharif pulses,494.2106,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,1000,6.910823945,Loamy,High,5500
Gujarat,Junagadh,Kharif,Sesamum,5436.3166,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,7000,7.83,Red,High,4869
Gujarat,Junagadh,Kharif,Urad,9390.0014,26.1956,48.0114,1222.797,26.9074,640.74,38.4587,23000,6.512196212,Loamy,High,6500
Gujarat,Junagadh,Rabi,Gram,19768.424,20.806875,12.534875,5.054,14.23275,17.4,1.2799,125000,7.44,Red,Low,1933
Gujarat,Junagadh,Rabi,Jowar,7413.159,20.806875,12.534875,5.054,14.23275,17.4,1.2799,46000,5.792744849,Red,Low,1420
Gujarat,Junagadh,Rabi,Onion,7907.3696,20.806875,12.534875,5.054,14.23275,17.4,1.2799,869000,7.45,Black,Low,1200
Gujarat,Junagadh,Rabi,Other  Rabi pulses,247.1053,20.806875,12.534875,5.054,14.23275,17.4,1.2799,1000,6.864793607,Loamy,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,1976.8424,20.806875,12.534875,5.054,14.23275,17.4,1.2799,11000,6.93,Loamy,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,247.1053,20.806875,12.534875,5.054,14.23275,17.4,1.2799,1000,7.103798069,Loamy,Low,2163
Gujarat,Junagadh,Rabi,Wheat,464805.0693,20.806875,12.534875,5.054,14.23275,17.4,1.2799,5516000,6.87,Loamy,Medium,1341
Gujarat,Junagadh,Summer,Bajra,8648.6855,26.0645,16.99333333,3.5185,23.57283333,190.44,0.7456,103000,6.931756558,Loamy,Medium,931
Gujarat,Junagadh,Summer,Groundnut,46208.6911,26.0645,16.99333333,3.5185,23.57283333,190.44,0.7456,326000,5.999969026,Red,High,2555
Gujarat,Junagadh,Whole Year,Banana,247.1053,24.36658333,28.431375,1231.3695,21.848875,282.86,40.4842,74000,6.678805092,Loamy,High,1000
Gujarat,Junagadh,Whole Year,Dry chillies,247.1053,24.36658333,28.431375,1231.3695,21.848875,282.86,40.4842,1000,5.78270695,Red,High,7368
Gujarat,Junagadh,Whole Year,Garlic,30146.8466,24.36658333,28.431375,1231.3695,21.848875,282.86,40.4842,728000,6.762030215,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Sugarcane,36077.3738,24.36658333,28.431375,1231.3695,21.848875,282.86,40.4842,9770000,6.711341147,Loamy,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,2471.053,25.6779,48.1397,564.896,26.8018,610.22,23.81005,9000,6.114128685,Red,High,4121
Gujarat,Junagadh,Kharif,Bajra,34594.742,25.6779,48.1397,564.896,26.8018,610.22,23.81005,237000,6.813383387,Loamy,High,931
Gujarat,Junagadh,Kharif,Castor seed,3212.3689,25.6779,48.1397,564.896,26.8018,610.22,23.81005,25000,6.29,Red,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),125035.2818,25.6779,48.1397,564.896,26.8018,610.22,23.81005,2587000,7.692013657,Black,High,2964
Gujarat,Junagadh,Kharif,Groundnut,983231.9887,25.6779,48.1397,564.896,26.8018,610.22,23.81005,3523000,7.121254928,Loamy,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),3953.6848,25.6779,48.1397,564.896,26.8018,610.22,23.81005,6000,6.94801983,Loamy,High,7000
Gujarat,Junagadh,Kharif,Sesamum,3706.5795,25.6779,48.1397,564.896,26.8018,610.22,23.81005,5000,7.95,Red,High,4869
Gujarat,Junagadh,Kharif,Urad,8648.6855,25.6779,48.1397,564.896,26.8018,610.22,23.81005,20000,7.83,Black,High,6500
Gujarat,Junagadh,Rabi,Gram,17050.2657,21.01125,11.68275,2.236,14.464375,11.4,1.15825,95000,7.27,Black,Low,1933
Gujarat,Junagadh,Rabi,Jowar,9884.212,21.01125,11.68275,2.236,14.464375,11.4,1.15825,72000,5.594819626,Red,Low,1420
Gujarat,Junagadh,Rabi,Onion,18285.7922,21.01125,11.68275,2.236,14.464375,11.4,1.15825,1981000,7.22,Red,Low,1200
Gujarat,Junagadh,Rabi,Other  Rabi pulses,247.1053,21.01125,11.68275,2.236,14.464375,11.4,1.15825,1000,6.349875906,Red,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,10625.5279,21.01125,11.68275,2.236,14.464375,11.4,1.15825,58000,5.662699104,Red,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,247.1053,21.01125,11.68275,2.236,14.464375,11.4,1.15825,1000,5.728233081,Red,Low,2163
Gujarat,Junagadh,Rabi,Wheat,297761.8865,21.01125,11.68275,2.236,14.464375,11.4,1.15825,4127000,7.416245107,Loamy,Medium,1341
Gujarat,Junagadh,Summer,Bajra,12849.4756,25.67866667,19.548,4.866,22.6285,187.44,0.99315,128000,7.33,Loamy,Medium,931
Gujarat,Junagadh,Summer,Groundnut,27922.8989,25.67866667,19.548,4.866,22.6285,187.44,0.99315,199000,6.94801983,Loamy,High,2555
Gujarat,Junagadh,Whole Year,Banana,247.1053,24.12254167,28.83945833,571.998,21.646,269.69,25.96145,39000,7.18,Black,High,1000
Gujarat,Junagadh,Whole Year,Dry chillies,247.1053,24.12254167,28.83945833,571.998,21.646,269.69,25.96145,1000,7.224193642,Loamy,High,7368
Gujarat,Junagadh,Whole Year,Garlic,9142.8961,24.12254167,28.83945833,571.998,21.646,269.69,25.96145,237000,6.78,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Sugarcane,24957.6353,24.12254167,28.83945833,571.998,21.646,269.69,25.96145,6900000,6.234330356,Red,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,3706.5795,25.7974,45.9341,602.959,26.8664,655.18,24.80045,15000,7.95,Black,High,4121
Gujarat,Junagadh,Kharif,Bajra,21992.3717,25.7974,45.9341,602.959,26.8664,655.18,24.80045,106000,6.020445317,Red,High,931
Gujarat,Junagadh,Kharif,Castor seed,1482.6318,25.7974,45.9341,602.959,26.8664,655.18,24.80045,12000,6.33,Red,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),123305.5447,25.7974,45.9341,602.959,26.8664,655.18,24.80045,1880000,6.62,Red,High,2964
Gujarat,Junagadh,Kharif,Groundnut,993610.4113,25.7974,45.9341,602.959,26.8664,655.18,24.80045,8853000,7.93,Red,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),4942.106,25.7974,45.9341,602.959,26.8664,655.18,24.80045,9000,7.82,Loamy,High,7000
Gujarat,Junagadh,Kharif,other oilseeds,19768.424,25.7974,45.9341,602.959,26.8664,655.18,24.80045,30000,7.11,Red,High,3000
Gujarat,Junagadh,Kharif,Sesamum,2965.2636,25.7974,45.9341,602.959,26.8664,655.18,24.80045,5000,7.35,Black,High,4869
Gujarat,Junagadh,Kharif,Soyabean,247.1053,25.7974,45.9341,602.959,26.8664,655.18,24.80045,1000,6.68,Black,High,4300
Gujarat,Junagadh,Kharif,Urad,16803.1604,25.7974,45.9341,602.959,26.8664,655.18,24.80045,41000,7.82,Loamy,High,6500
Gujarat,Junagadh,Rabi,Gram,24710.53,21.117375,11.62375,0.656,14.20625,13.1,0.44705,179000,6.403683619,Red,Low,1933
Gujarat,Junagadh,Rabi,Jowar,9637.1067,21.117375,11.62375,0.656,14.20625,13.1,0.44705,78000,5.67130617,Red,Low,1420
Gujarat,Junagadh,Rabi,Maize,60787.9038,21.117375,11.62375,0.656,14.20625,13.1,0.44705,474000,6.254028451,Red,High,956
Gujarat,Junagadh,Rabi,Other  Rabi pulses,741.3159,21.117375,11.62375,0.656,14.20625,13.1,0.44705,3000,6.399433771,Red,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,20756.8452,21.117375,11.62375,0.656,14.20625,13.1,0.44705,107000,7.966605025,Black,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,247.1053,21.117375,11.62375,0.656,14.20625,13.1,0.44705,1000,6.89,Loamy,Low,2163
Gujarat,Junagadh,Rabi,Wheat,518921.13,21.117375,11.62375,0.656,14.20625,13.1,0.44705,9059000,5.578095745,Red,Medium,1341
Gujarat,Junagadh,Summer,Bajra,20262.6346,25.42416667,17.25733333,13.183,22.62283333,194.22,0.9839,220000,4.52363558,Red,Medium,931
Gujarat,Junagadh,Summer,Groundnut,100077.6465,25.42416667,17.25733333,13.183,22.62283333,194.22,0.9839,714000,7.92,Black,High,2555
Gujarat,Junagadh,Summer,Moong(Green Gram),9884.212,25.42416667,17.25733333,13.183,22.62283333,194.22,0.9839,22000,7.437373666,Loamy,Medium,7000
Gujarat,Junagadh,Summer,Sesamum,91181.8557,25.42416667,17.25733333,13.183,22.62283333,194.22,0.9839,188000,7.02,Loamy,Medium,4869
Gujarat,Junagadh,Summer,Urad,4695.0007,25.42416667,17.25733333,13.183,22.62283333,194.22,0.9839,12000,7.437373666,Loamy,Medium,6500
Gujarat,Junagadh,Whole Year,Banana,247.1053,24.14408333,27.328125,616.798,21.58545833,287.5,26.2314,48000,5.243634849,Red,High,1000
Gujarat,Junagadh,Whole Year,Dry chillies,741.3159,24.14408333,27.328125,616.798,21.58545833,287.5,26.2314,3000,6.27,Red,High,7368
Gujarat,Junagadh,Whole Year,Garlic,21251.0558,24.14408333,27.328125,616.798,21.58545833,287.5,26.2314,512000,6.509174789,Loamy,High,2500
Gujarat,Junagadh,Whole Year,Onion,11366.8438,24.14408333,27.328125,616.798,21.58545833,287.5,26.2314,1314000,5.82738029,Red,High,1200
Gujarat,Junagadh,Whole Year,Sugarcane,21745.2664,24.14408333,27.328125,616.798,21.58545833,287.5,26.2314,6790000,6.187746776,Red,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,2223.9477,25.606,49.8819,758.5425,26.2742,590.3,28.01505,9000,6.33,Loamy,High,4121
Gujarat,Junagadh,Kharif,Bajra,22486.5823,25.606,49.8819,758.5425,26.2742,590.3,28.01505,194000,6.762522087,Loamy,High,931
Gujarat,Junagadh,Kharif,Castor seed,4942.106,25.606,49.8819,758.5425,26.2742,590.3,28.01505,41000,6.65,Black,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),169514.2358,25.606,49.8819,758.5425,26.2742,590.3,28.01505,2889000,7.101661011,Loamy,High,2964
Gujarat,Junagadh,Kharif,Groundnut,969146.9866,25.606,49.8819,758.5425,26.2742,590.3,28.01505,6956000,6.82,Loamy,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),4695.0007,25.606,49.8819,758.5425,26.2742,590.3,28.01505,8000,6.119216009,Red,High,7000
Gujarat,Junagadh,Kharif,Rice,494.2106,25.606,49.8819,758.5425,26.2742,590.3,28.01505,5000,6.576418207,Loamy,High,1065
Gujarat,Junagadh,Kharif,Sesamum,1482.6318,25.606,49.8819,758.5425,26.2742,590.3,28.01505,3000,7.428523634,Loamy,High,4869
Gujarat,Junagadh,Kharif,Urad,18780.0028,25.606,49.8819,758.5425,26.2742,590.3,28.01505,60000,6.119216009,Red,High,6500
Gujarat,Junagadh,Rabi,Gram,33359.2155,21.036375,11.802,0.885,14.213,17.6,0.4767,279000,6.77,Black,Low,1933
Gujarat,Junagadh,Rabi,Jowar,13837.8968,21.036375,11.802,0.885,14.213,17.6,0.4767,84000,6.502985292,Loamy,Low,1420
Gujarat,Junagadh,Rabi,Onion,25204.7406,21.036375,11.802,0.885,14.213,17.6,0.4767,3002000,7.45,Black,Low,1200
Gujarat,Junagadh,Rabi,Other  Rabi pulses,494.2106,21.036375,11.802,0.885,14.213,17.6,0.4767,1000,7.416245107,Loamy,Low,5500
Gujarat,Junagadh,Rabi,Other Cereals & Millets,27181.583,21.036375,11.802,0.885,14.213,17.6,0.4767,115000,5.662699104,Red,Low,1200
Gujarat,Junagadh,Rabi,Rapeseed &Mustard,247.1053,21.036375,11.802,0.885,14.213,17.6,0.4767,1000,6.84,Black,Low,2163
Gujarat,Junagadh,Rabi,Wheat,376341.3719,21.036375,11.802,0.885,14.213,17.6,0.4767,5855000,6.93,Black,Medium,1341
Gujarat,Junagadh,Summer,Bajra,20262.6346,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,223000,7.18915558,Loamy,Medium,931
Gujarat,Junagadh,Summer,Groundnut,50162.3759,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,394000,7.33,Loamy,High,2555
Gujarat,Junagadh,Summer,Moong(Green Gram),9637.1067,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,19000,7.79,Loamy,Medium,7000
Gujarat,Junagadh,Summer,Onion,2223.9477,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,235000,7.05,Loamy,Medium,1200
Gujarat,Junagadh,Summer,Sesamum,64988.6939,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,140000,4.820788186,Red,Medium,4869
Gujarat,Junagadh,Summer,Urad,5189.2113,25.74316667,18.9325,34.7225,22.7615,187.1,0.9431,11000,6.21,Black,Medium,6500
Gujarat,Junagadh,Whole Year,Dry chillies,741.3159,24.11708333,29.45125,794.15,21.375625,265,29.43485,2000,6.48,Loamy,High,7368
Gujarat,Junagadh,Whole Year,Garlic,31629.4784,24.11708333,29.45125,794.15,21.375625,265,29.43485,769000,6.57,Red,High,2500
Gujarat,Junagadh,Whole Year,other oilseeds,26193.1618,24.11708333,29.45125,794.15,21.375625,265,29.43485,54000,6.15,Red,High,3000
Gujarat,Junagadh,Whole Year,Sugarcane,31629.4784,24.11708333,29.45125,794.15,21.375625,265,29.43485,9230000,6.461618577,Red,High,1942
Gujarat,Junagadh,Kharif,Arhar/Tur,1235.5265,25.7744,47.3366,400.787,26.6783,639.45,18.94005,6000,6.524478032,Loamy,High,4121
Gujarat,Junagadh,Kharif,Bajra,24463.4247,25.7744,47.3366,400.787,26.6783,639.45,18.94005,101000,6.68,Black,High,931
Gujarat,Junagadh,Kharif,Castor seed,2718.1583,25.7744,47.3366,400.787,26.6783,639.45,18.94005,22000,7.84,Loamy,High,2474
Gujarat,Junagadh,Kharif,Cotton(lint),159382.9185,25.7744,47.3366,400.787,26.6783,639.45,18.94005,1345000,7.56,Black,High,2964
Gujarat,Junagadh,Kharif,Groundnut,757624.8498,25.7744,47.3366,400.787,26.6783,639.45,18.94005,1558000,7.57,Loamy,High,2555
Gujarat,Junagadh,Kharif,Moong(Green Gram),8154.4749,25.7744,47.3366,400.787,26.6783,639.45,18.94005,14000,6.149410611,Red,High,7000
Gujarat,Junagadh,Kharif,Other Cereals & Millets,1235.5265,25.7744,47.3366,400.787,26.6783,639.45,18.94005,3000,7.7,Red,High,1200
Gujarat,Junagadh,Kharif,Sesamum,2471.053,25.7744,47.3366,400.787,26.6783,639.45,18.94005,2000,6.17,Black,High,4869
Gujarat,Junagadh,Kharif,Urad,21745.2664,25.7744,47.3366,400.787,26.6783,639.45,18.94005,31000,7.07,Black,High,6500
Gujarat,Junagadh,Rabi,Gram,20262.6346,21.236,12.963375,1.9745,14.490875,18.48,0.96725,140000,5.814434775,Red,Low,1933
Gujarat,Junagadh,Rabi,Jowar,494.2106,21.236,12.963375,1.9745,14.490875,18.48,0.96725,3000,6.77,Red,Low,1420
Gujarat,Junagadh,Rabi,Onion,5189.2113,21.236,12.963375,1.9745,14.490875,18.48,0.96725,401000,7.817846496,Black,Low,1200
Gujarat,Junagadh,Rabi,Other Cereals & Millets,247.1053,21.236,12.963375,1.9745,14.490875,18.48,0.96725,4000,5.895319002,Red,Low,1200
Gujarat,Junagadh,Rabi,Wheat,98100.8041,21.236,12.963375,1.9745,14.490875,18.48,0.96725,1226000,6.442475375,Red,Medium,1341
Gujarat,Junagadh,Summer,Bajra,3212.3689,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,34000,7.165696848,Loamy,Medium,931
Gujarat,Junagadh,Summer,Groundnut,3212.3689,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,28000,7.58,Black,High,2555
Gujarat,Junagadh,Summer,Moong(Green Gram),1729.7371,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,3000,6.85,Red,Medium,7000
Gujarat,Junagadh,Summer,Onion,247.1053,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,26000,5.901495544,Red,Medium,1200
Gujarat,Junagadh,Summer,Sesamum,2718.1583,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,559000,7.41,Red,Medium,4869
Gujarat,Junagadh,Summer,Urad,988.4212,26.40683333,25.25183333,0.06,23.81666667,195.32,0.0503,5000,6.505203696,Loamy,Medium,6500
Gujarat,Junagadh,Whole Year,Dry chillies,247.1053,24.41970833,30.35766667,402.8215,21.90041667,284.42,19.9576,1000,6.47,Red,High,7368
Gujarat,Junagadh,Whole Year,Garlic,4447.8954,24.41970833,30.35766667,402.8215,21.90041667,284.42,19.9576,102000,5.950647577,Red,High,2500
Gujarat,Junagadh,Whole Year,Guar seed,741.3159,24.41970833,30.35766667,402.8215,21.90041667,284.42,19.9576,2000,6.55,Black,High,5000
Gujarat,Junagadh,Whole Year,Sugarcane,3459.4742,24.41970833,30.35766667,402.8215,21.90041667,284.42,19.9576,104000,6.623167177,Loamy,High,1942
Gujarat,Kutch,Kharif,Arhar/Tur,741.3159,25.9744,,,,350.49,,2000,5.16516459,Red,High,4121
Gujarat,Kutch,Kharif,Bajra,271568.7247,25.9744,37.6018,42.313,25.4244,350.49,5.5577,1280000,7.42,Red,High,931
Gujarat,Kutch,Kharif,Dry chillies,494.2106,25.9744,37.6018,42.313,25.4244,350.49,5.5577,2000,6.220643671,Red,High,7368
Gujarat,Kutch,Kharif,Groundnut,209051.0838,25.9744,37.6018,42.313,25.4244,350.49,5.5577,1146000,6.7,Red,High,2555
